,x
ITGB4,-0.30494765942894
PEBP1,-0.305097047315776
PPP1R14B,-0.305531615609468
APOE,-0.305797316156095
STRIP1,-0.306335163484
OCRL,-0.30720806509569
ETHE1,-0.30758446461202
CYCS,-0.308225040945715
PRDX5,-0.308408644308034
EXD2,-0.308472254434772
NDUFV2,-0.308913606977807
ANXA6,-0.310129497090472
PIGS,-0.310849152765645
ENO1,-0.311556595180328
HADH,-0.31208007276642
PPP6R2,-0.312171936781617
LEMD2,-0.312411673726377
STXBP1,-0.312612732092834
LMF1,-0.312807558509
GNS,-0.313057767440352
NDUFA9,-0.313254220375974
HSPB1,-0.313304904860615
C8orf82,-0.313954788014993
S100A13,-0.314105240062201
PCCA,-0.314586311470187
DNAJC1,-0.314736877383908
PAFAH1B3,-0.31489932502647
WFS1,-0.315832576778661
OAS3,-0.315834610097035
NGEF,-0.316409400100937
TMED1,-0.316737238031795
ABHD10,-0.316994420285443
ENPP1,-0.317485015040571
PTGR1,-0.317839390031541
SOD1,-0.31788325421309
PGLS,-0.317927949107158
CEP85L,-0.318205935773804
CHCHD5,-0.31841871545921
UFL1,-0.3184608350833
PDIA4,-0.318708424316565
LACTB,-0.318862892510797
ERP44,-0.319518727875995
TMEM245,-0.319658520603515
VPS13C,-0.319866651699311
CAPN1,-0.320023636396218
ATP2C1,-0.320038114786353
ITGB5,-0.320482958625366
IGF1R,-0.320908358278736
DNAJB2,-0.321616325239802
EMB,-0.321795345453239
PDHX,-0.322154464662972
TBC1D17_HUMAN;Tbc1d17,-0.322382195181287
DHCR7,-0.322570977133324
CPSF4L,-0.322638974249426
RCN2,-0.322849438493506
ABHD11,-0.323810775150914
PRDX4,-0.324184192558146
CHCHD10,-0.324281935905248
GSN,-0.324814947449244
PAXX,-0.325051129317295
FN3K,-0.325312804825838
MDH2,-0.32549830002003
KYAT3,-0.325602712785425
STBD1,-0.325952014891612
GCDH,-0.326102373362776
CHID1,-0.326737690097545
NDUFV1,-0.327678323338489
ZKSCAN1,-0.327820174278859
PYCR3,-0.328146361573211
ITGAV,-0.328179562456224
SACM1L,-0.32957419691154
AGA,-0.329959000134355
PC,-0.330087689850554
WNK1,-0.330669531409185
DNAJC10,-0.332248733360945
ECI1,-0.332276902532996
PAM16,-0.33246072479885
ALG9,-0.332547189388247
PREB,-0.33354563515632
SERPINB1,-0.333656921339294
CD276,-0.33428108501105
NOTCH2,-0.334518433680227
ESYT2,-0.334704559858896
ALDH16A1,-0.335436336540702
SUSD2,-0.335951321206522
ALDH3A2,-0.336348048482218
POGLUT3,-0.336917576952594
P3H3,-0.338394329517662
HDDC2,-0.338491634656048
DHTKD1,-0.338590566778905
PURB,-0.338801130203834
GALK1,-0.338839112934462
TXNDC5,-0.339397740718237
AGPAT1,-0.339709327655683
TYMP,-0.340134353325741
MTIF3,-0.340312640831829
LMAN2,-0.340378850882662
IKBIP,-0.340412156995257
DNPEP,-0.340981560508624
NFKB2,-0.341413588084212
MBLAC2,-0.341729152438116
PDHB,-0.342321702096246
PYCR2,-0.342767833008068
BCAT2,-0.342924505474823
SGPL1,-0.342968993817358
ENKUR,-0.343776741206309
CHCHD2,-0.343893980411472
ADI1,-0.344310260341047
PTDSS1_HUMAN;Ptdss1,-0.344555216838501
TBC1D8,-0.345360618285881
OGDH,-0.34539614077298
CHDH,-0.345576769488094
UGGT1,-0.346120322919887
PNPLA8,-0.346811791145523
STK39,-0.347160097833484
BLMH,-0.347245781736117
TXNRD2,-0.347430934947475
DDT,-0.347600741283603
PKM,-0.347776529834594
LYRM7,-0.3480365914941
GANAB,-0.348395442491299
LENG9,-0.349081717776649
AS3MT,-0.349627574396798
KIFAP3,-0.349894270914163
RASA2,-0.350036609807592
ZFYVE19,-0.351175459381238
HADHB,-0.351863650798251
GIT1,-0.351973597856862
GSTM3,-0.352528650523805
UBE2V2,-0.352556430102535
HSPA5,-0.352880824039417
LMF2,-0.353492731784229
TNKS1BP1,-0.355553908552167
TMEM214,-0.355626644375111
NDUFS1,-0.355921231376566
DDAH2,-0.355984308994312
NDUFAF7,-0.356599156442243
HPS5,-0.357844992334286
ZC3HAV1L,-0.359153242442282
VAT1,-0.359238961845112
AGAP1_HUMAN;AGAP3_HUMAN;Agap1_MOUSE;Agap3,-0.360467967771307
ACO1,-0.360779677539419
CTNNB1,-0.360781285217168
COQ9,-0.360928824114922
ATRN,-0.361055737854066
YIF1A,-0.361087429275162
PGM1,-0.362052734492909
APMAP,-0.363043473922996
CAVIN3,-0.363577514930288
AP3S2_HUMAN;C15orf38-AP3S2,-0.363743096428824
NTAN1,-0.363926330342601
CPPED1,-0.364041017511841
HADHA,-0.364213133748049
UGDH,-0.364228738932226
DPY19L1,-0.364470896897028
AKR1A1,-0.364533229260562
GRN,-0.364958708968413
ISYNA1,-0.365239101906134
CBR4,-0.365755154298245
GNG5B,-0.366926107774123
CCDC92,-0.366982787319763
CD81,-0.36701590623095
GCLC,-0.368221643290163
STX7,-0.368286441946005
PPIC,-0.36951073345956
STX6,-0.369757958611149
SDHC,-0.369925989648141
PPA2,-0.370094902982732
FNDC3A,-0.370194427146441
UNC93B1,-0.371123418132949
AACS,-0.372547585027046
HIBCH,-0.372573622546209
CHCHD6,-0.373380053986182
OS9,-0.37434790934844
METTL15,-0.374586427917528
PTPMT1,-0.374787395275003
SYNE2,-0.374791733406347
IARS2,-0.374870408633726
MVP,-0.374972625325658
KDSR,-0.375140696063003
TRPT1,-0.376801669901916
CYP1B1,-0.377205286461301
B3GAT3,-0.377412844191245
ARMC9,-0.377492731684253
DYNC2I1,-0.377898626722573
CTSL,-0.378964063984029
RIMOC1,-0.379031578621994
MLEC,-0.379304055256181
PDXK,-0.379564667426575
ECHS1,-0.379677328026592
ACADVL,-0.379703210409481
FLOT2,-0.380034363783771
CHD1L,-0.380543640713579
PNKP,-0.381166211052381
ACSL3,-0.381626541262705
HDHD5,-0.382014782735318
NUDT14,-0.382093281981192
STT3B,-0.382892003155249
ARFGAP3,-0.383556264304428
BLVRB,-0.383691221148283
GARRE1,-0.384141890057503
ACAT1,-0.384350464218063
PRKRA,-0.384512632526253
MAP2,-0.384862031996185
MTFP1,-0.3850384563092
MECP2,-0.385896465271987
ACADS,-0.38620184385433
CEND1,-0.386867627382831
CROT,-0.387290865437866
PAFAH1B2,-0.387565463124531
PGAM1,-0.38768298282417
DPYSL2,-0.388245706463128
SLC25A4,-0.38854677851678
RAB5C,-0.388759609889675
RAB6A,-0.39035698274358
TSPO,-0.39054694013856
HLA-E,-0.390735763083359
LANCL1,-0.39191880577977
ITPR2,-0.392274570424537
HEXB,-0.392773630142379
EPS8L2,-0.393390724422382
ME2,-0.393718397181665
CPD,-0.393950380638291
SLC4A7,-0.395621423074157
NIPSNAP2,-0.395708900699088
GPX7,-0.395809093234913
SEC62,-0.396025426820596
ECE1,-0.396548025279593
SIL1,-0.397898192135944
STX2,-0.398068935972045
PNMA1,-0.398685889823973
PPOX,-0.398693599380202
ZDHHC4,-0.399515920353856
PTGR2,-0.400280001503603
NEK9,-0.401255061305974
LSS,-0.401316529511615
IVD,-0.401400624872963
ETFB,-0.402866056319592
GSTT1,-0.404646377613279
BLTP2,-0.405610653503125
HSD17B4,-0.405929132133416
FCHSD1,-0.40604070406965
PEX11B,-0.406110414215821
PLCB3,-0.40624550924522
PCCB,-0.406640630823993
NAPRT,-0.406822626578446
MAGT1,-0.406966268497374
RRM2B,-0.407364058728636
GMDS,-0.407695186162019
MCCC1,-0.408024809014396
ERAP2,-0.409298983275118
CPOX,-0.409408969325675
ADA,-0.409436551756219
TNFRSF10B,-0.409652861125466
HECTD4,-0.410134249546267
PIGK,-0.410661992237888
MOB2,-0.410962132718264
NCKIPSD,-0.411968254597486
OXCT1,-0.412404056177948
FAM114A1,-0.412990773599219
SOD2,-0.415586933410566
HLA-C,-0.416288839768409
EPCAM,-0.416469969917799
COLGALT1,-0.41666085599784
PSME1,-0.417531634958273
HDAC6,-0.417603585040695
PON2,-0.419404019675085
ALDH5A1,-0.419852356701806
SLC39A7,-0.420038981685519
CDKN2C,-0.420757464633958
FAM120B,-0.421932930649636
GHITM,-0.421979252519098
ETFA,-0.423063606230635
MECR,-0.423455477224934
IMPDH1,-0.424081714475996
RHOT1,-0.42408445492805
GGACT,-0.424355866109938
LOXL2,-0.424664310231673
SARM1,-0.425764974147032
PLSCR3,-0.426127717706542
MAN2B1,-0.426406252320309
TKFC,-0.426619953553672
COG6,-0.427663423959647
IRAK4,-0.428434026681483
ORMDL3,-0.428491394441192
UBE2D4,-0.429429186489742
SLC39A11,-0.429699523448299
ACOT2,-0.429982525300694
SCP2,-0.431667501507608
SSH3,-0.43300699008298
CLCN3,-0.433644202381117
SLC35E1,-0.43386651959722
B3GLCT,-0.43397412290776
TARS2,-0.434715268938511
FIS1,-0.434920852878506
PRSS23,-0.435159063121489
SCAMP1,-0.435384855647477
CD70,-0.4357554356978
DNM2,-0.435965325000154
PNPO,-0.436192114097867
TPI1,-0.436335653432305
PNPLA6,-0.43792606528033
MFSD10,-0.438410107042774
DCXR,-0.438457031736434
JUNB,-0.438609400731234
CDS2,-0.440437514173308
NMRAL1,-0.440509005369094
CPT2,-0.441782076816075
MGST3,-0.441830101945495
AK2,-0.441925606964542
PCK2,-0.442285147377735
RHBDD2,-0.443460652457919
ERAP1,-0.443518120234344
CNPY3,-0.445480589321861
NME3,-0.446838991947811
CYB5B,-0.448205104868528
BSG,-0.448419246097579
CAPG,-0.448542749894528
GDE1,-0.449121665000089
THEM6,-0.449910154310725
DHRS4L2,-0.450042423359235
NUCB2,-0.450212795692298
ATP1B1,-0.450510149597431
AFG3L2,-0.450571531495669
STEAP3,-0.451361467729033
LMAN1,-0.451988781677624
ALDH2,-0.453897980301555
DAG1,-0.454097126745673
CCS,-0.455346000658519
TAPBP,-0.455995370651266
SH3BGRL,-0.456036446445871
PALM,-0.456210621114458
ETFDH,-0.456518231211078
SLC25A1,-0.456761835606166
SYNGR2,-0.456981277769344
BCKDHB,-0.456986893598057
TMLHE,-0.458758428847364
DLST,-0.459750289141173
ARMC10,-0.460067993677857
C17orf80,-0.460147206518222
HDHD3,-0.461270722043956
TPP1,-0.461992458586824
ABHD12,-0.4621279292205
NCK2,-0.462277987844161
ACAA2,-0.462709627582132
NUP210,-0.462916683713058
QPRT,-0.463429454052413
DPCD,-0.463466619203047
LGALS3BP,-0.464228105842295
CARHSP1,-0.464652259293963
SUCLG2,-0.46506084751125
CUL7,-0.465140041008905
TMED2,-0.465175287053555
CAT,-0.4653740642452
KIAA2013,-0.46553800319635
EPHX1,-0.466018607962603
CACNA2D1,-0.466177152034117
COMT,-0.467082979233201
IAH1,-0.469046885847128
SCRN2,-0.47207194590003
ACAD8_HUMAN;Acad8,-0.473409940981711
DECR2,-0.473658466984201
VDAC1,-0.474224192941112
DTWD2,-0.475315224006312
BCKDHA,-0.475848211953394
ERLIN2,-0.475959157877412
RHBDF2,-0.476284424606352
PRAF2,-0.478421207314408
ZNF414,-0.479232375222406
OPA3,-0.480896804496634
ATP13A1,-0.481586684161563
DNAJC19,-0.481683965439274
LAMB1,-0.483305966256086
HEBP2,-0.486282368652468
ABHD14B,-0.487355927473782
LPGAT1,-0.487359674941612
PDIA3,-0.487607667023713
HACD3,-0.487778201143922
AKR7A2,-0.488613192998553
GOLIM4,-0.489203985807297
TMEM43,-0.489383042213866
PDIA6,-0.489420401445212
ACOX3,-0.489762390585717
MAN1B1,-0.494602887927879
ERGIC1,-0.49695390060727
APP,-0.498497930039093
FDXR,-0.498855098270841
TPD52,-0.499499532161863
ZNF185,-0.499822650586978
SLIT3,-0.501255527350004
HMOX1,-0.502038868346375
LGMN,-0.502544439769476
IVNS1ABP,-0.503786096832012
CD109,-0.504376567814496
UROS,-0.504802443705501
EPPK1,-0.505737973467436
COQ7_HUMAN;Coq7,-0.50720781974065
TMEM205,-0.507456723171405
GALM,-0.507676146288723
FTH1,-0.509069600755549
PRDX2,-0.51010851206679
RIDA,-0.512808823643159
OPLAH,-0.51473956780875
MOGS,-0.515764599998903
DEGS1,-0.516525583785096
LDHA,-0.517551063980417
GBE1,-0.517729376612206
TRPV2,-0.518156817325806
PLXND1,-0.519388855161115
SEC23A,-0.520629394821185
PBLD,-0.520681415670175
GPX4,-0.521277835953121
HSP90B1,-0.521896673705307
INPPL1,-0.523818155250353
DHRS4,-0.523891516843658
GPD1L,-0.524241376348531
AK3,-0.524451246975751
ACOT1,-0.525907484240605
CMAS,-0.526131660458088
COX15,-0.527035518254998
GATD3B,-0.527066423097118
ACO2,-0.527124005494411
FKBP10,-0.52755488881202
NID1,-0.527874568682204
SIRT3,-0.528439416964453
ERLEC1_HUMAN;Erlec1,-0.528937390759996
JAM3,-0.530973112819648
ADAM17,-0.532847963775218
HACL1,-0.533295879584024
DGAT1,-0.533342219339566
CARS2,-0.534323710488824
GNAI1,-0.535997753470905
BRI3BP,-0.537191063826253
MXRA7,-0.537493891767841
ECH1,-0.5384200286402
SNX33,-0.539159445224247
SIRT5,-0.539934820432403
ELMOD2,-0.539967132519756
ACAA1,-0.54346973650172
TBX1,-0.545602223268641
CTPS2,-0.545756176752914
RGL2,-0.547088001816981
SDR39U1,-0.547091009951295
LPCAT2,-0.551170478169837
CRABP2,-0.55184106926443
CTSC,-0.552485120136655
PLOD3,-0.554142079064789
PGM2L1,-0.55423493476318
IMPACT,-0.55545699501533
DMAC2L,-0.555530877876464
ZNF132,-0.555933920939907
HSD17B12,-0.55934349558617
DTNBP1,-0.559837058558635
GAPDH,-0.561319367019244
ERMP1,-0.561819609671332
UBXN6,-0.562216739733877
NT5C,-0.563099532586453
HK1,-0.563415786306297
AMPD2,-0.564470770505039
ERRFI1,-0.5661760599593
MMP14,-0.568185727137607
CCDC90B,-0.576170493388954
SLC16A3,-0.577061934941504
SLC41A3,-0.577619004893972
BOLA1,-0.57793968132728
EML2,-0.578312674964934
ISOC2,-0.580640057189147
CALU,-0.581189977503854
P4HB,-0.581552351117644
HMGCL,-0.583020930943249
NIPSNAP3A,-0.584632403396576
ACOT6,-0.587105765810392
NUCB1,-0.588461560324124
KDM3A,-0.590018586161932
MSMO1,-0.592092460703739
BPHL,-0.592421793844771
ACAD11,-0.592620314938141
TMEM87B,-0.592805615864844
CRABP1_HUMAN;Crabp1,-0.593347490443584
OMA1,-0.594839590139706
GPC4,-0.599538909515058
NT5DC2,-0.602739899019923
CDH1,-0.602940790942441
HYI,-0.603958180795097
NIPSNAP1,-0.603990951902386
BCKDK,-0.605686176940008
ALDH4A1,-0.605733529147095
IL13RA1,-0.605818212437107
CD99,-0.606041814392245
PCNX4,-0.608002114527139
FECH,-0.608014712925176
ANO10,-0.608535329241207
CTSB,-0.60856537895296
SPATA20,-0.6092277550087
TMED7,-0.612406264323845
CTSH,-0.61266831890854
FAHD2A,-0.612937049789899
GSTM2,-0.614075407741783
PRCP,-0.614104314368333
CRELD2,-0.618610495191437
EPDR1,-0.61976421362229
TST,-0.621686623780651
ASPH,-0.621848970449637
SEMA4B,-0.623044821666138
SERPINH1,-0.62523061525172
PLEKHA1,-0.626085881175609
PCYOX1,-0.627200149868575
CCDC91,-0.627463985208685
PEX10,-0.627892358325152
ALDOA,-0.631878950810258
SEPTIN5,-0.63605625136988
LNPK,-0.636320109782517
HEXA,-0.636668335099181
CISD3,-0.637342723298772
RHBDD3,-0.638002574303938
ZNF519,-0.638595318094289
PARP2,-0.638596588564795
ASL,-0.642350613146409
FAM89B,-0.642796170402693
GUSB,-0.646437366855434
CKMT1A,-0.649339014485921
HSD17B8,-0.649954985164722
ACY1,-0.651499802023956
TBCEL,-0.652770166969017
SDHD,-0.65415609602271
FKBP9,-0.661793808426737
MBOAT7,-0.662171338716984
CRAT,-0.664149754389406
SUN1,-0.664361873753361
ACADSB,-0.669308166393236
SGSH,-0.671233009268263
TRADD,-0.672052227149653
DBT,-0.672059088924698
ASS1,-0.672174799602804
TBC1D9B,-0.673811891764245
TSTD1,-0.674956446010519
ACSS2,-0.675609545332684
DYNLT3,-0.678056190628471
POFUT2,-0.679458629006032
PCYOX1L,-0.679539051844014
LPCAT4,-0.68065788822075
HINT3,-0.682753900287786
ASMTL,-0.685865929823805
GALNS,-0.69295392363297
PYCR1,-0.69494895498643
GUK1,-0.696000893144614
CKAP4,-0.69719683280427
RELB_HUMAN;Relb,-0.701734419032018
FN1,-0.703452333761408
PDP1,-0.703954008923738
RCN3,-0.704919288166575
CSTB,-0.705039720394289
ATP2B4,-0.706187158175133
PBXIP1,-0.706895388249357
FBXO2,-0.70815563285808
GPX1,-0.70841246002735
RBCK1,-0.709050953142665
SDHB,-0.71339482796439
NPEPL1,-0.71811918426797
PLBD2,-0.718347931942056
HSPA2,-0.720831622083704
MELTF,-0.724417616994796
COL5A2,-0.731951627029819
PARL,-0.73239299594216
TMEM120A,-0.733791940910216
ZFP36,-0.734840720313226
ALDH7A1,-0.74069846614454
HSP90B2P,-0.744930806806138
CTSZ,-0.746056147197603
HIBADH,-0.746773368087592
KIAA0319L_HUMAN;Kiaa0319l,-0.74840735113823
GPC1,-0.749649661022186
GM2A,-0.755915351432325
LAMC1,-0.757333774968409
TMEM65,-0.759274960534956
SDHA,-0.760082136610873
PSMB10,-0.767198054518705
ACOX1,-0.771132454530843
RBBP9,-0.792378854108289
BTD,-0.793846076374615
LHPP,-0.79447101943995
AGRN,-0.79514154368032
EGLN1,-0.801931533534063
CLIC3,-0.802890576614207
BCAM,-0.817696362721655
NAGA,-0.821440492559326
CRIP2,-0.823177728514512
PGK1,-0.827135973935675
TMEM63B,-0.827697943608431
RNF170,-0.83721993340162
ACSF2,-0.840320425392456
ARSA,-0.845914232136312
SDSL,-0.849655737855915
MAN2C1,-0.85377959951532
SELENOM,-0.854404445207408
RAC3_HUMAN;Rac3,-0.856725656241512
IFI30,-0.858253482587983
HSPG2,-0.861199950093368
CISD1,-0.866250014745667
MPI,-0.881466207153
EHHADH,-0.882765203674005
GCHFR,-0.885799203017193
LAMA5,-0.887484592068688
QSOX1,-0.891681153890174
ARSB,-0.893457141020907
MARCKS,-0.893978714935393
IDH2,-0.902056025031271
SCARB1,-0.904286126530042
PADI2,-0.90995129111154
PFKL,-0.922112366859043
LAMB2,-0.925994385421177
GLB1,-0.933488164402863
PDIA5,-0.935591661956014
PTK7,-0.945334977542259
PLOD1,-0.945372858562376
CRIP1,-0.953293679755966
H6PD,-0.966998778946106
CKB,-0.973186976214595
SDF4,-0.979285301190533
ZDHHC24,-0.983108738572554
PLOD2,-0.990359960239644
SCD,-0.997508412806734
SLC66A2,-1.00468207146382
DPP7,-1.0091423979842
SIAE,-1.01505298786524
MACROD1,-1.01888225869537
SEMA3C,-1.02411827180277
ZNF446,-1.03304255575691
GGH,-1.03339271952337
GPI,-1.03841433414419
PPP1R1B,-1.0395917832993
P4HA2,-1.04286193039799
PEDS1,-1.0576212119572
CTBS,-1.0656320842783
PYGL,-1.06577087386175
SLC22A18,-1.07873649949234
ENO2,-1.08038710363282
PLCE1,-1.09588873220136
CADM1,-1.10652585024659
LGALS3,-1.12315454813291
P4HA1,-1.19125500237256
NOL3,-1.19996709296552
SLC2A1,-1.2007034900399
DSC2,-1.2023083802015
ALDOC,-1.2024027303039
FUCA1,-1.20670471652847
VKORC1,-1.21376898151998
MRC2,-1.2159351977993
GAA,-1.21641944203401
RNASET2,-1.27076600895924
FAM162A,-1.28481497541133
GYS1,-1.29944950814742
S100A1,-1.35519292969461
AK4,-1.54578050640044
ERO1A,-1.62904748051555
STC2,-1.67292417563779
TM7SF2,-1.80124125163416
LRP1,-1.84834826082491
NDRG1,-1.92857351320067
HBA1,-1.93270429107105
ANGPTL4,-2.15343726602682
